Timestamp,PreprocessMs,InferenceMs,PostprocessMs,TotalMs
2026-06-07 17:00:12.560,5.540,14.800,1.461,21.801
2026-06-07 17:00:12.605,4.770,14.425,0.869,20.065
2026-06-07 17:00:12.639,4.747,14.219,1.433,20.400
2026-06-07 17:00:12.687,5.056,15.144,1.461,21.661
2026-06-07 17:00:12.732,4.715,14.281,0.840,19.836
2026-06-07 17:00:12.782,5.292,15.147,1.486,21.925
2026-06-07 17:00:12.830,4.947,14.761,1.494,21.202
2026-06-07 17:00:12.875,4.759,14.432,0.789,19.981
2026-06-07 17:00:12.924,5.176,14.605,1.451,21.232
2026-06-07 17:00:12.973,5.012,15.387,1.433,21.832
2026-06-07 17:00:13.019,4.759,14.257,0.847,19.863
2026-06-07 17:00:13.068,4.698,15.107,1.600,21.405
2026-06-07 17:00:13.101,4.776,15.130,1.433,21.339
2026-06-07 17:00:13.146,4.791,14.153,0.801,19.746
2026-06-07 17:00:13.194,4.769,14.571,1.443,20.783
2026-06-07 17:00:13.242,5.094,14.928,0.811,20.833
2026-06-07 17:00:13.289,4.593,14.291,1.649,20.532
2026-06-07 17:00:13.321,4.632,14.261,1.429,20.322
2026-06-07 17:00:13.369,4.811,15.196,0.762,20.769
2026-06-07 17:00:13.415,4.766,14.176,1.442,20.386
2026-06-07 17:00:13.464,4.746,14.613,1.428,20.786
2026-06-07 17:00:13.511,5.673,14.438,0.764,20.876
2026-06-07 17:00:13.559,4.811,14.595,1.630,21.036
2026-06-07 17:00:13.591,4.711,14.218,1.406,20.335
2026-06-07 17:00:13.639,4.792,15.549,0.826,21.168
2026-06-07 17:00:13.686,4.633,14.347,1.424,20.403
2026-06-07 17:00:13.733,4.667,14.479,1.591,20.738
2026-06-07 17:00:13.766,4.914,15.043,0.800,20.758
2026-06-07 17:00:13.816,4.753,17.303,1.435,23.491
2026-06-07 17:00:13.863,5.037,17.296,1.537,23.871
2026-06-07 17:00:13.894,4.791,17.862,0.759,23.412
2026-06-07 17:00:13.942,4.630,17.113,1.448,23.191
2026-06-07 17:00:13.990,4.708,17.006,1.424,23.138
2026-06-07 17:00:14.038,4.756,17.978,0.791,23.526
2026-06-07 17:00:14.085,4.789,17.072,1.548,23.409
2026-06-07 17:00:14.117,5.048,16.909,1.430,23.387
2026-06-07 17:00:14.165,4.927,17.888,0.795,23.610
2026-06-07 17:00:14.210,4.646,15.039,1.479,21.164
2026-06-07 17:00:14.256,4.827,14.394,0.773,19.995
2026-06-07 17:00:14.306,4.910,15.640,1.603,22.152
2026-06-07 17:00:14.339,5.715,14.725,1.547,21.988
2026-06-07 17:00:14.386,4.841,15.120,0.892,20.862
2026-06-07 17:00:14.419,5.041,15.752,1.436,22.230
2026-06-07 17:00:14.465,4.761,14.410,1.428,20.599
2026-06-07 17:00:14.511,5.153,14.897,0.811,20.862
2026-06-07 17:00:14.559,4.835,14.911,1.438,21.184
2026-06-07 17:00:14.606,4.578,14.503,1.571,20.652
2026-06-07 17:00:14.653,4.768,14.857,0.777,20.403
2026-06-07 17:00:14.703,4.810,15.796,1.471,22.077
2026-06-07 17:00:14.750,4.633,14.832,1.452,20.918
2026-06-07 17:00:14.798,4.743,15.139,0.830,20.713
2026-06-07 17:00:14.832,5.178,15.458,1.592,22.228
2026-06-07 17:00:14.880,5.266,14.596,1.435,21.297
2026-06-07 17:00:14.922,4.784,14.538,0.772,20.094
2026-06-07 17:00:14.973,4.990,15.656,1.435,22.081
2026-06-07 17:00:15.020,4.775,14.394,1.445,20.614
2026-06-07 17:00:15.066,4.737,14.492,0.814,20.044
2026-06-07 17:00:15.115,4.917,15.526,1.449,21.892
2026-06-07 17:00:15.163,4.940,15.062,1.418,21.421
2026-06-07 17:00:15.208,4.767,14.578,0.831,20.176
2026-06-07 17:00:15.258,4.879,15.551,1.441,21.871
2026-06-07 17:00:15.304,4.959,14.440,0.776,20.175
2026-06-07 17:00:15.352,4.952,14.767,1.625,21.343
2026-06-07 17:00:15.386,4.790,15.008,1.438,21.236
2026-06-07 17:00:15.431,4.641,14.710,0.783,20.134
2026-06-07 17:00:15.479,4.716,14.720,1.456,20.892
2026-06-07 17:00:15.528,4.798,15.833,1.448,22.079
2026-06-07 17:00:15.576,4.669,14.545,0.822,20.038
2026-06-07 17:00:15.622,4.690,14.909,1.442,21.042
2026-06-07 17:00:15.670,4.872,15.592,1.631,22.096
2026-06-07 17:00:15.701,4.803,14.585,0.779,20.168
2026-06-07 17:00:15.748,4.732,14.685,1.424,20.842
2026-06-07 17:00:15.801,6.182,14.726,1.438,22.347
2026-06-07 17:00:15.843,4.861,14.231,0.775,19.867
2026-06-07 17:00:15.892,4.953,15.504,1.453,21.911
2026-06-07 17:00:15.939,4.913,15.121,1.472,21.507
2026-06-07 17:00:15.988,4.801,17.440,0.798,23.040
2026-06-07 17:00:16.037,4.736,18.264,1.446,24.446
2026-06-07 17:00:16.086,5.174,18.820,1.510,25.503
2026-06-07 17:00:16.116,5.126,17.837,0.784,23.747
2026-06-07 17:00:16.163,4.712,17.331,1.529,23.573
2026-06-07 17:00:16.210,5.024,15.964,2.271,23.258
2026-06-07 17:00:16.240,4.735,15.255,0.790,20.780
2026-06-07 17:00:16.288,4.808,14.820,1.454,21.082
2026-06-07 17:00:16.337,5.135,15.136,0.792,21.064
2026-06-07 17:00:16.384,4.927,15.059,1.446,21.432
2026-06-07 17:00:16.432,4.973,14.842,1.462,21.276
2026-06-07 17:00:16.480,4.889,15.939,0.797,21.625
2026-06-07 17:00:16.526,4.675,15.125,1.434,21.235
2026-06-07 17:00:16.573,4.816,14.837,1.428,21.082
2026-06-07 17:00:16.622,4.881,15.644,0.771,21.296
2026-06-07 17:00:16.669,4.784,15.049,1.451,21.285
2026-06-07 17:00:16.717,5.115,15.258,1.428,21.801
2026-06-07 17:00:16.765,4.952,15.673,0.922,21.547
2026-06-07 17:00:16.812,4.798,14.652,1.514,20.964
2026-06-07 17:00:16.860,5.308,14.659,1.406,21.374
2026-06-07 17:00:16.914,6.760,16.113,0.818,23.691
2026-06-07 17:00:16.959,5.262,15.648,1.504,22.415
2026-06-07 17:00:17.003,4.707,15.231,1.431,21.369
2026-06-07 17:00:17.050,4.870,15.421,0.785,21.076
2026-06-07 17:00:17.098,4.728,14.712,1.440,20.880
2026-06-07 17:00:17.146,4.900,14.883,1.845,21.630
2026-06-07 17:00:17.180,5.176,15.579,0.937,21.693
2026-06-07 17:00:17.212,4.894,14.894,1.687,21.476
2026-06-07 17:00:17.247,5.065,15.652,1.543,22.260
2026-06-07 17:00:17.289,4.926,15.633,0.811,21.371
2026-06-07 17:00:17.338,4.966,14.931,1.467,21.365
2026-06-07 17:00:17.385,4.742,14.590,0.807,20.140
2026-06-07 17:00:17.433,4.935,15.517,1.457,21.909
2026-06-07 17:00:17.480,4.911,14.805,1.442,21.158
2026-06-07 17:00:17.527,4.665,15.163,0.787,20.616
2026-06-07 17:00:17.576,4.970,16.137,1.440,22.547
2026-06-07 17:00:17.624,5.394,15.303,1.581,22.279
2026-06-07 17:00:17.656,6.346,14.905,0.929,22.181
2026-06-07 17:00:17.706,4.772,15.788,1.522,22.082
2026-06-07 17:00:17.750,5.104,14.905,1.501,21.511
2026-06-07 17:00:17.798,5.109,15.779,0.782,21.670
2026-06-07 17:00:17.844,4.908,15.575,1.443,21.927
2026-06-07 17:00:17.891,5.144,14.985,1.456,21.585
2026-06-07 17:00:17.935,4.825,15.008,0.836,20.670
2026-06-07 17:00:17.971,5.057,16.281,1.446,22.785
2026-06-07 17:00:18.022,4.758,17.535,1.744,24.037
2026-06-07 17:00:18.070,5.318,17.712,0.798,23.829
2026-06-07 17:00:18.115,4.922,18.477,1.458,24.857
2026-06-07 17:00:18.163,4.799,17.397,1.592,23.788
2026-06-07 17:00:18.194,4.749,17.377,0.789,22.915
2026-06-07 17:00:18.242,4.875,18.275,1.435,24.585
2026-06-07 17:00:18.289,4.921,17.256,0.788,22.965
2026-06-07 17:00:18.337,4.737,18.150,1.453,24.341
2026-06-07 17:00:18.385,5.418,17.433,1.447,24.298
2026-06-07 17:00:18.433,4.785,17.460,0.823,23.068
2026-06-07 17:00:18.480,4.892,17.412,1.429,23.733
2026-06-07 17:00:18.530,5.001,18.627,1.701,25.330
2026-06-07 17:00:18.560,5.305,17.468,0.787,23.561
2026-06-07 17:00:18.607,6.084,16.554,1.460,24.098
2026-06-07 17:00:18.656,4.750,18.010,1.444,24.205
2026-06-07 17:00:18.702,4.926,16.891,0.846,22.664
2026-06-07 17:00:18.734,4.955,16.998,1.445,23.399
2026-06-07 17:00:18.783,5.354,18.146,1.467,24.967
2026-06-07 17:00:18.830,5.388,16.720,0.802,22.910
2026-06-07 17:00:18.877,4.808,17.329,1.597,23.735
2026-06-07 17:00:18.910,4.808,18.372,1.479,24.659
2026-06-07 17:00:18.953,4.898,17.151,0.951,23.001
2026-06-07 17:00:18.986,4.849,14.563,1.438,20.852
2026-06-07 17:00:19.034,4.953,15.093,1.438,21.484
2026-06-07 17:00:19.081,5.233,14.757,0.789,20.780
2026-06-07 17:00:19.128,4.733,14.563,1.639,20.935
2026-06-07 17:00:19.161,4.873,14.807,1.444,21.125
2026-06-07 17:00:19.207,4.932,14.604,0.825,20.361
2026-06-07 17:00:19.255,5.219,14.607,1.625,21.451
2026-06-07 17:00:19.288,4.911,15.615,0.870,21.396
2026-06-07 17:00:19.319,4.594,14.434,1.446,20.474
2026-06-07 17:00:19.368,4.923,14.449,1.472,20.843
2026-06-07 17:00:19.417,4.955,15.156,0.785,20.897
2026-06-07 17:00:19.463,5.094,14.601,1.447,21.144
2026-06-07 17:00:19.511,4.822,14.578,1.634,21.035
2026-06-07 17:00:19.544,6.875,14.678,0.789,22.342
2026-06-07 17:00:19.591,4.832,15.111,1.441,21.383
2026-06-07 17:00:19.638,4.990,14.495,1.462,20.948
2026-06-07 17:00:19.686,4.990,14.932,0.782,20.705
2026-06-07 17:00:19.733,4.748,14.604,1.673,21.027
2026-06-07 17:00:19.766,4.885,14.398,1.562,20.845
2026-06-07 17:00:19.814,5.045,14.650,0.862,20.557
2026-06-07 17:00:19.860,4.824,14.319,1.429,20.572
2026-06-07 17:00:19.908,4.871,14.445,1.444,20.760
2026-06-07 17:00:19.953,4.995,15.271,0.782,21.049
2026-06-07 17:00:20.003,4.833,15.002,1.655,21.490
2026-06-07 17:00:20.035,4.805,14.318,1.433,20.556
2026-06-07 17:00:20.083,4.994,15.316,0.793,21.103
2026-06-07 17:00:20.135,5.014,14.913,1.556,21.483
2026-06-07 17:00:20.180,5.074,14.832,1.494,21.400
2026-06-07 17:00:20.226,4.894,15.465,0.986,21.346
2026-06-07 17:00:20.259,5.353,14.678,1.451,21.482
2026-06-07 17:00:20.303,4.739,14.341,0.793,19.874
2026-06-07 17:00:20.352,4.981,15.433,1.441,21.856
2026-06-07 17:00:20.399,5.021,14.445,1.430,20.896
2026-06-07 17:00:20.446,4.768,14.845,0.792,20.405
2026-06-07 17:00:20.496,4.982,15.561,1.662,22.206
2026-06-07 17:00:20.527,4.685,14.296,1.437,20.418
2026-06-07 17:00:20.577,4.921,14.693,0.833,20.448
2026-06-07 17:00:20.622,5.042,15.483,1.460,21.985
2026-06-07 17:00:20.668,4.689,14.474,1.428,20.591
2026-06-07 17:00:20.715,5.104,14.520,0.789,20.413
2026-06-07 17:00:20.764,4.886,15.089,1.570,21.545
2026-06-07 17:00:20.815,5.154,17.395,1.408,23.958
2026-06-07 17:00:20.862,4.825,17.378,0.829,23.032
2026-06-07 17:00:20.909,4.870,17.920,1.439,24.230
2026-06-07 17:00:20.956,5.143,17.442,1.556,24.156
2026-06-07 17:00:20.988,4.697,17.097,0.781,22.575
2026-06-07 17:00:21.036,5.072,17.410,1.439,23.922
2026-06-07 17:00:21.084,4.801,16.917,1.418,23.137
2026-06-07 17:00:21.132,4.887,17.391,0.786,23.064
2026-06-07 17:00:21.179,4.859,18.030,1.458,24.347
2026-06-07 17:00:21.228,4.885,17.440,1.433,23.759
2026-06-07 17:00:21.275,5.025,17.151,0.791,22.968
2026-06-07 17:00:21.323,4.979,18.232,1.450,24.661
2026-06-07 17:00:21.370,4.823,17.161,0.924,22.909
2026-06-07 17:00:21.417,4.818,17.512,1.432,23.762
2026-06-07 17:00:21.469,4.915,17.642,1.564,24.122
2026-06-07 17:00:21.499,4.885,17.730,0.829,23.445
2026-06-07 17:00:21.530,4.802,17.204,1.516,23.521
2026-06-07 17:00:21.562,4.974,18.015,1.460,24.448
2026-06-07 17:00:21.605,4.750,14.290,0.810,19.850
2026-06-07 17:00:21.653,4.911,14.452,1.649,21.011
2026-06-07 17:00:21.687,5.438,14.980,1.442,21.861
2026-06-07 17:00:21.732,4.885,14.149,0.795,19.830
2026-06-07 17:00:21.781,5.070,15.132,1.459,21.662
2026-06-07 17:00:21.829,5.035,14.397,1.468,20.900
2026-06-07 17:00:21.876,4.816,14.274,1.346,20.436
2026-06-07 17:00:21.908,4.739,14.323,1.629,20.691
2026-06-07 17:00:21.942,4.902,15.267,1.418,21.587
2026-06-07 17:00:21.988,5.117,14.614,0.832,20.564
2026-06-07 17:00:22.035,4.724,14.470,1.623,20.817
2026-06-07 17:00:22.069,4.987,15.652,1.432,22.071
2026-06-07 17:00:22.114,4.869,14.219,0.794,19.883
2026-06-07 17:00:22.161,4.861,14.156,1.607,20.624
2026-06-07 17:00:22.195,4.867,14.801,0.840,20.509
2026-06-07 17:00:22.226,4.758,14.071,1.441,20.270
2026-06-07 17:00:22.274,4.861,14.359,1.462,20.683
2026-06-07 17:00:22.321,5.493,14.675,0.944,21.113
2026-06-07 17:00:22.354,4.726,14.160,1.434,20.320
2026-06-07 17:00:22.401,4.814,14.192,1.446,20.453
2026-06-07 17:00:22.448,4.891,14.959,0.822,20.671
2026-06-07 17:00:22.496,4.965,14.355,1.451,20.772
2026-06-07 17:00:22.543,5.241,14.068,1.434,20.743
2026-06-07 17:00:22.590,4.951,14.615,1.080,20.646
2026-06-07 17:00:22.640,5.366,14.565,1.526,21.457
2026-06-07 17:00:22.688,5.581,14.524,1.435,21.539
2026-06-07 17:00:22.733,4.946,14.868,0.777,20.591
2026-06-07 17:00:22.781,5.488,14.751,1.476,21.715
2026-06-07 17:00:22.828,5.339,14.236,1.419,20.993
2026-06-07 17:00:22.877,5.459,15.765,0.826,22.050
2026-06-07 17:00:22.926,4.982,14.690,1.445,21.118
2026-06-07 17:00:22.974,5.089,15.058,1.435,21.582
2026-06-07 17:00:23.018,5.209,14.801,0.772,20.782
2026-06-07 17:00:23.067,5.338,14.141,1.431,20.910
2026-06-07 17:00:23.113,4.807,14.207,1.425,20.439
2026-06-07 17:00:23.159,5.011,14.656,0.772,20.439
2026-06-07 17:00:23.207,4.941,14.213,1.454,20.608
2026-06-07 17:00:23.255,5.144,14.551,0.935,20.631
2026-06-07 17:00:23.289,5.145,15.414,1.433,21.993
2026-06-07 17:00:23.337,5.520,14.324,1.458,21.302
2026-06-07 17:00:23.388,5.059,18.034,0.815,23.909
2026-06-07 17:00:23.436,7.147,17.253,1.436,25.836
2026-06-07 17:00:23.488,5.153,17.467,5.716,28.336
2026-06-07 17:00:23.559,5.198,18.250,0.826,24.274
2026-06-07 17:00:23.592,5.249,17.794,1.453,24.496
2026-06-07 17:00:23.639,4.833,17.127,1.423,23.384
2026-06-07 17:00:23.684,5.752,18.020,0.826,24.598
2026-06-07 17:00:23.719,4.952,17.815,1.512,24.280
2026-06-07 17:00:23.768,7.163,17.133,1.477,25.774
2026-06-07 17:00:23.812,5.017,17.689,0.900,23.606
2026-06-07 17:00:23.844,4.686,17.338,1.442,23.466
2026-06-07 17:00:23.891,4.892,16.820,1.417,23.129
2026-06-07 17:00:23.938,5.391,17.133,0.775,23.299
2026-06-07 17:00:23.986,5.069,17.820,1.447,24.336
2026-06-07 17:00:24.032,4.957,17.074,1.554,23.586
2026-06-07 17:00:24.067,4.912,17.894,0.839,23.645
2026-06-07 17:00:24.098,4.751,17.671,1.439,23.861
2026-06-07 17:00:24.145,4.927,17.259,1.441,23.628
2026-06-07 17:00:24.189,5.143,15.414,0.774,21.331
2026-06-07 17:00:24.237,4.895,14.346,1.433,20.674
2026-06-07 17:00:24.284,4.844,14.425,0.836,20.106
2026-06-07 17:00:24.332,4.820,15.076,1.447,21.344
2026-06-07 17:00:24.380,5.342,14.214,1.433,20.989
2026-06-07 17:00:24.426,4.911,14.415,0.848,20.175
2026-06-07 17:00:24.460,4.884,15.154,1.712,21.750
2026-06-07 17:00:24.492,4.781,14.752,1.429,20.962
2026-06-07 17:00:24.537,4.867,14.374,0.850,20.092
2026-06-07 17:00:24.588,5.062,15.200,1.427,21.689
2026-06-07 17:00:24.633,4.888,14.817,1.473,21.178
2026-06-07 17:00:24.680,4.792,14.444,0.783,20.020
2026-06-07 17:00:24.730,5.046,15.235,1.721,22.003
2026-06-07 17:00:24.762,5.017,14.220,1.506,20.744
2026-06-07 17:00:24.808,4.725,14.554,0.767,20.046
2026-06-07 17:00:24.857,5.539,15.040,1.429,22.008
2026-06-07 17:00:24.904,4.763,14.433,1.459,20.655
2026-06-07 17:00:24.951,4.948,14.506,0.772,20.227
2026-06-07 17:00:25.001,5.073,16.066,1.463,22.603
2026-06-07 17:00:25.046,4.934,14.709,1.525,21.168
2026-06-07 17:00:25.079,5.009,14.507,0.780,20.297
2026-06-07 17:00:25.127,5.047,14.870,1.415,21.332
2026-06-07 17:00:25.175,4.874,14.374,1.483,20.731
